workerid,proliferate.condition,ask,correct,failed_audio,failed_images,failed_video,group,internal_node_id,left,response,right,rt,stimulus,success,time_elapsed,timeout,trial_index,trial_type,type,error
14,long,,,,,,,0.0-17.0-2.5,,,,,,,1021910,,1175,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.6,,,,,"<div style=""font-size:60px;"">+</div>",,1022611,,1176,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.6,Small-visSmall/21_52.jpg,c,Big-visBig/08_35.jpg,478,"
            <img src=""Small-visSmall/21_52.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/08_35.jpg"" style=""margin-left: 50px"">
            ",,1023091,,1177,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.6,,,,,,,1023992,,1178,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.7,,,,,"<div style=""font-size:60px;"">+</div>",,1024693,,1179,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.7,Big-visSmall/30_20.jpg,c,Small-visBig/07_51.jpg,457,"
            <img src=""Big-visSmall/30_20.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/07_51.jpg"" style=""margin-left: 50px"">
            ",,1025151,,1180,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.7,,,,,,,1026052,,1181,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.8,,,,,"<div style=""font-size:60px;"">+</div>",,1026753,,1182,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.8,Small-visSmall/03_57.jpg,c,Big-visBig/17_21.jpg,489,"
            <img src=""Small-visSmall/03_57.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/17_21.jpg"" style=""margin-left: 50px"">
            ",,1027243,,1183,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.8,,,,,,,1028144,,1184,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.9,,,,,"<div style=""font-size:60px;"">+</div>",,1028845,,1185,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.9,Big-visBig/28_12.jpg,m,Small-visSmall/26_42.jpg,519,"
            <img src=""Big-visBig/28_12.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/26_42.jpg"" style=""margin-left: 50px"">
            ",,1029365,,1186,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.9,,,,,,,1030267,,1187,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.10,,,,,"<div style=""font-size:60px;"">+</div>",,1030968,,1188,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.10,Big-visSmall/29_03.jpg,c,Small-visBig/08_45.jpg,491,"
            <img src=""Big-visSmall/29_03.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/08_45.jpg"" style=""margin-left: 50px"">
            ",,1031460,,1189,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.10,,,,,,,1032361,,1190,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.11,,,,,"<div style=""font-size:60px;"">+</div>",,1033062,,1191,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.11,Big-visSmall/06_02.jpg,c,Small-visBig/24_61.jpg,712,"
            <img src=""Big-visSmall/06_02.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/24_61.jpg"" style=""margin-left: 50px"">
            ",,1033775,,1192,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.11,,,,,,,1034676,,1193,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.12,,,,,"<div style=""font-size:60px;"">+</div>",,1035377,,1194,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.12,Small-visSmall/11_71.jpg,c,Big-visBig/21_31.jpg,497,"
            <img src=""Small-visSmall/11_71.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/21_31.jpg"" style=""margin-left: 50px"">
            ",,1035874,,1195,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.12,,,,,,,1036776,,1196,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.13,,,,,"<div style=""font-size:60px;"">+</div>",,1037477,,1197,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.13,Small-visBig/02_44.jpg,m,Big-visSmall/25_10.jpg,599,"
            <img src=""Small-visBig/02_44.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/25_10.jpg"" style=""margin-left: 50px"">
            ",,1038077,,1198,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.13,,,,,,,1038978,,1199,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.14,,,,,"<div style=""font-size:60px;"">+</div>",,1039679,,1200,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.14,Small-visSmall/19_41.jpg,c,Big-visBig/16_28.jpg,573,"
            <img src=""Small-visSmall/19_41.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/16_28.jpg"" style=""margin-left: 50px"">
            ",,1040255,,1201,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.14,,,,,,,1041156,,1202,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.15,,,,,"<div style=""font-size:60px;"">+</div>",,1041857,,1203,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.15,Small-visBig/23_70.jpg,m,Big-visSmall/02_08.jpg,487,"
            <img src=""Small-visBig/23_70.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/02_08.jpg"" style=""margin-left: 50px"">
            ",,1042345,,1204,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.15,,,,,,,1043245,,1205,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.16,,,,,"<div style=""font-size:60px;"">+</div>",,1043946,,1206,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.16,Small-visBig/26_42.jpg,m,Big-visSmall/28_12.jpg,767,"
            <img src=""Small-visBig/26_42.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/28_12.jpg"" style=""margin-left: 50px"">
            ",,1044714,,1207,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.16,,,,,,,1045615,,1208,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.17,,,,,"<div style=""font-size:60px;"">+</div>",,1046316,,1209,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.17,Small-visSmall/23_70.jpg,c,Big-visBig/02_08.jpg,1107,"
            <img src=""Small-visSmall/23_70.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/02_08.jpg"" style=""margin-left: 50px"">
            ",,1047424,,1210,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.17,,,,,,,1048325,,1211,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.18,,,,,"<div style=""font-size:60px;"">+</div>",,1049026,,1212,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.18,Small-visBig/22_65.jpg,m,Big-visSmall/14_34.jpg,496,"
            <img src=""Small-visBig/22_65.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/14_34.jpg"" style=""margin-left: 50px"">
            ",,1049522,,1213,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.18,,,,,,,1050423,,1214,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.19,,,,,"<div style=""font-size:60px;"">+</div>",,1051125,,1215,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.19,Big-visBig/16_28.jpg,m,Small-visSmall/19_41.jpg,589,"
            <img src=""Big-visBig/16_28.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/19_41.jpg"" style=""margin-left: 50px"">
            ",,1051715,,1216,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.19,,,,,,,1052617,,1217,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.20,,,,,"<div style=""font-size:60px;"">+</div>",,1053326,,1218,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.20,Small-visBig/21_52.jpg,m,Big-visSmall/08_35.jpg,653,"
            <img src=""Small-visBig/21_52.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/08_35.jpg"" style=""margin-left: 50px"">
            ",,1053981,,1219,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.20,,,,,,,1054883,,1220,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.21,,,,,"<div style=""font-size:60px;"">+</div>",,1055584,,1221,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.21,Big-visSmall/02_08.jpg,c,Small-visBig/23_70.jpg,633,"
            <img src=""Big-visSmall/02_08.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/23_70.jpg"" style=""margin-left: 50px"">
            ",,1056217,,1222,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.21,,,,,,,1057118,,1223,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.22,,,,,"<div style=""font-size:60px;"">+</div>",,1057820,,1224,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.22,Small-visSmall/24_61.jpg,c,Big-visBig/06_02.jpg,474,"
            <img src=""Small-visSmall/24_61.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/06_02.jpg"" style=""margin-left: 50px"">
            ",,1058294,,1225,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.22,,,,,,,1059195,,1226,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.23,,,,,"<div style=""font-size:60px;"">+</div>",,1059896,,1227,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.23,Big-visBig/19_17.jpg,m,Small-visSmall/10_59.jpg,523,"
            <img src=""Big-visBig/19_17.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/10_59.jpg"" style=""margin-left: 50px"">
            ",,1060421,,1228,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.23,,,,,,,1061322,,1229,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.24,,,,,"<div style=""font-size:60px;"">+</div>",,1062023,,1230,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.24,Big-visSmall/09_15.jpg,c,Small-visBig/06_43.jpg,566,"
            <img src=""Big-visSmall/09_15.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/06_43.jpg"" style=""margin-left: 50px"">
            ",,1062590,,1231,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.24,,,,,,,1063492,,1232,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.25,,,,,"<div style=""font-size:60px;"">+</div>",,1064193,,1233,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.25,Big-visSmall/11_40.jpg,c,Small-visBig/16_73.jpg,712,"
            <img src=""Big-visSmall/11_40.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/16_73.jpg"" style=""margin-left: 50px"">
            ",,1064905,,1234,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.25,,,,,,,1065807,,1235,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.26,,,,,"<div style=""font-size:60px;"">+</div>",,1066508,,1236,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.26,Big-visBig/27_18.jpg,m,Small-visSmall/25_56.jpg,576,"
            <img src=""Big-visBig/27_18.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/25_56.jpg"" style=""margin-left: 50px"">
            ",,1067085,,1237,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.26,,,,,,,1067986,,1238,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.27,,,,,"<div style=""font-size:60px;"">+</div>",,1068687,,1239,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.27,Big-visBig/30_20.jpg,m,Small-visSmall/07_51.jpg,875,"
            <img src=""Big-visBig/30_20.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/07_51.jpg"" style=""margin-left: 50px"">
            ",,1069563,,1240,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.27,,,,,,,1070464,,1241,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.28,,,,,"<div style=""font-size:60px;"">+</div>",,1071165,,1242,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.28,Big-visBig/29_03.jpg,m,Small-visSmall/08_45.jpg,3291,"
            <img src=""Big-visBig/29_03.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/08_45.jpg"" style=""margin-left: 50px"">
            ",,1074457,,1243,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.28,,,,,,,1075358,,1244,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.29,,,,,"<div style=""font-size:60px;"">+</div>",,1076059,,1245,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.29,Small-visSmall/27_63.jpg,c,Big-visBig/04_05.jpg,3051,"
            <img src=""Small-visSmall/27_63.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/04_05.jpg"" style=""margin-left: 50px"">
            ",,1079110,,1246,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.29,,,,,,,1080074,,1247,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.30,,,,,"<div style=""font-size:60px;"">+</div>",,1080775,,1248,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.30,Big-visSmall/19_17.jpg,c,Small-visBig/10_59.jpg,720,"
            <img src=""Big-visSmall/19_17.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/10_59.jpg"" style=""margin-left: 50px"">
            ",,1081497,,1249,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.30,,,,,,,1082397,,1250,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.31,,,,,"<div style=""font-size:60px;"">+</div>",,1083099,,1251,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.31,Big-visSmall/14_34.jpg,c,Small-visBig/20_79.jpg,572,"
            <img src=""Big-visSmall/14_34.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/20_79.jpg"" style=""margin-left: 50px"">
            ",,1083672,,1252,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.31,,,,,,,1084573,,1253,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.32,,,,,"<div style=""font-size:60px;"">+</div>",,1085274,,1254,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.32,Small-visSmall/10_59.jpg,c,Big-visBig/19_17.jpg,559,"
            <img src=""Small-visSmall/10_59.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/19_17.jpg"" style=""margin-left: 50px"">
            ",,1085834,,1255,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.32,,,,,,,1086734,,1256,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.33,,,,,"<div style=""font-size:60px;"">+</div>",,1087436,,1257,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.33,Small-visBig/19_41.jpg,m,Big-visSmall/16_28.jpg,736,"
            <img src=""Small-visBig/19_41.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/16_28.jpg"" style=""margin-left: 50px"">
            ",,1088173,,1258,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.33,,,,,,,1089074,,1259,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.34,,,,,"<div style=""font-size:60px;"">+</div>",,1089775,,1260,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.34,Big-visBig/05_25.jpg,m,Small-visSmall/05_54.jpg,545,"
            <img src=""Big-visBig/05_25.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/05_54.jpg"" style=""margin-left: 50px"">
            ",,1090321,,1261,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.34,,,,,,,1091223,,1262,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.35,,,,,"<div style=""font-size:60px;"">+</div>",,1091923,,1263,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.35,Big-visSmall/17_21.jpg,c,Small-visBig/03_57.jpg,462,"
            <img src=""Big-visSmall/17_21.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/03_57.jpg"" style=""margin-left: 50px"">
            ",,1092385,,1264,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.35,,,,,,,1093286,,1265,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.36,,,,,"<div style=""font-size:60px;"">+</div>",,1094074,,1266,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.36,Small-visSmall/12_58.jpg,c,Big-visBig/23_16.jpg,469,"
            <img src=""Small-visSmall/12_58.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/23_16.jpg"" style=""margin-left: 50px"">
            ",,1094545,,1267,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.36,,,,,,,1095446,,1268,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.37,,,,,"<div style=""font-size:60px;"">+</div>",,1096147,,1269,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.37,Big-visBig/22_26.jpg,m,Small-visSmall/28_47.jpg,489,"
            <img src=""Big-visBig/22_26.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/28_47.jpg"" style=""margin-left: 50px"">
            ",,1096637,,1270,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.37,,,,,,,1097539,,1271,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.38,,,,,"<div style=""font-size:60px;"">+</div>",,1098240,,1272,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.38,Small-visBig/08_45.jpg,m,Big-visSmall/29_03.jpg,546,"
            <img src=""Small-visBig/08_45.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/29_03.jpg"" style=""margin-left: 50px"">
            ",,1098787,,1273,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.38,,,,,,,1099689,,1274,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.39,,,,,"<div style=""font-size:60px;"">+</div>",,1100389,,1275,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.39,Big-visSmall/15_29.jpg,c,Small-visBig/09_64.jpg,539,"
            <img src=""Big-visSmall/15_29.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/09_64.jpg"" style=""margin-left: 50px"">
            ",,1100930,,1276,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.39,,,,,,,1101830,,1277,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.40,,,,,"<div style=""font-size:60px;"">+</div>",,1102531,,1278,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.40,Big-visSmall/12_13.jpg,c,Small-visBig/14_67.jpg,521,"
            <img src=""Big-visSmall/12_13.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/14_67.jpg"" style=""margin-left: 50px"">
            ",,1103052,,1279,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.40,,,,,,,1103954,,1280,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.41,,,,,"<div style=""font-size:60px;"">+</div>",,1104656,,1281,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.41,Small-visBig/undefined,m,Big-visSmall/13_19.jpg,928,"
            <img src=""Small-visBig/undefined"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/13_19.jpg"" style=""margin-left: 50px"">
            ",,1105584,,1282,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.41,,,,,,,1106486,,1283,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.42,,,,,"<div style=""font-size:60px;"">+</div>",,1107187,,1284,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.42,Small-visBig/30_50.jpg,m,Big-visSmall/07_33.jpg,883,"
            <img src=""Small-visBig/30_50.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/07_33.jpg"" style=""margin-left: 50px"">
            ",,1108070,,1285,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.42,,,,,,,1108972,,1286,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.43,,,,,"<div style=""font-size:60px;"">+</div>",,1109675,,1287,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.43,Big-visSmall/05_25.jpg,c,Small-visBig/05_54.jpg,613,"
            <img src=""Big-visSmall/05_25.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/05_54.jpg"" style=""margin-left: 50px"">
            ",,1110289,,1288,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.43,,,,,,,1111195,,1289,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.44,,,,,"<div style=""font-size:60px;"">+</div>",,1111898,,1290,html-keyboard-response,,
14,long,small,False,,,,random,0.0-17.0-1.44,Big-visBig/13_19.jpg,c,Small-visSmall/undefined,837,"
            <img src=""Big-visBig/13_19.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/undefined"" style=""margin-left: 50px"">
            ",,1112737,,1291,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.44,,,,,"<div style=""font-size:60px; color:#FF0000""><p>Incorrect!</p></div>",,1117743,,1292,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.45,,,,,"<div style=""font-size:60px;"">+</div>",,1118443,,1293,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.45,Small-visBig/12_58.jpg,m,Big-visSmall/23_16.jpg,649,"
            <img src=""Small-visBig/12_58.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/23_16.jpg"" style=""margin-left: 50px"">
            ",,1119093,,1294,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.45,,,,,,,1119995,,1295,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.46,,,,,"<div style=""font-size:60px;"">+</div>",,1120696,,1296,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.46,Small-visSmall/07_51.jpg,c,Big-visBig/30_20.jpg,601,"
            <img src=""Small-visSmall/07_51.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/30_20.jpg"" style=""margin-left: 50px"">
            ",,1121297,,1297,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.46,,,,,,,1122199,,1298,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.47,,,,,"<div style=""font-size:60px;"">+</div>",,1122901,,1299,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.47,Small-visBig/04_48.jpg,m,Big-visSmall/26_32.jpg,550,"
            <img src=""Small-visBig/04_48.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visSmall/26_32.jpg"" style=""margin-left: 50px"">
            ",,1123451,,1300,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.47,,,,,,,1124353,,1301,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.48,,,,,"<div style=""font-size:60px;"">+</div>",,1125055,,1302,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.48,Small-visSmall/28_47.jpg,c,Big-visBig/22_26.jpg,919,"
            <img src=""Small-visSmall/28_47.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/22_26.jpg"" style=""margin-left: 50px"">
            ",,1125975,,1303,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.48,,,,,,,1126876,,1304,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.49,,,,,"<div style=""font-size:60px;"">+</div>",,1127578,,1305,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.49,Small-visSmall/08_45.jpg,c,Big-visBig/29_03.jpg,446,"
            <img src=""Small-visSmall/08_45.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/29_03.jpg"" style=""margin-left: 50px"">
            ",,1128025,,1306,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.49,,,,,,,1128926,,1307,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.50,,,,,"<div style=""font-size:60px;"">+</div>",,1129705,,1308,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.50,Big-visSmall/07_33.jpg,c,Small-visBig/30_50.jpg,493,"
            <img src=""Big-visSmall/07_33.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/30_50.jpg"" style=""margin-left: 50px"">
            ",,1130199,,1309,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.50,,,,,,,1131101,,1310,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.51,,,,,"<div style=""font-size:60px;"">+</div>",,1131802,,1311,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.51,Small-visSmall/01_78.jpg,c,Big-visBig/24_06.jpg,515,"
            <img src=""Small-visSmall/01_78.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/24_06.jpg"" style=""margin-left: 50px"">
            ",,1132319,,1312,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.51,,,,,,,1133221,,1313,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.52,,,,,"<div style=""font-size:60px;"">+</div>",,1133922,,1314,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.52,Big-visSmall/24_06.jpg,c,Small-visBig/01_78.jpg,688,"
            <img src=""Big-visSmall/24_06.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/01_78.jpg"" style=""margin-left: 50px"">
            ",,1134611,,1315,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.52,,,,,,,1135513,,1316,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.53,,,,,"<div style=""font-size:60px;"">+</div>",,1136214,,1317,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.53,Big-visBig/14_34.jpg,m,Small-visSmall/22_65.jpg,606,"
            <img src=""Big-visBig/14_34.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visSmall/22_65.jpg"" style=""margin-left: 50px"">
            ",,1136820,,1318,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.53,,,,,,,1137720,,1319,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.54,,,,,"<div style=""font-size:60px;"">+</div>",,1138423,,1320,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.54,Big-visSmall/21_31.jpg,c,Small-visBig/11_71.jpg,523,"
            <img src=""Big-visSmall/21_31.jpg"" style=""margin-right: 50px""> 
            <img src=""Small-visBig/11_71.jpg"" style=""margin-left: 50px"">
            ",,1138946,,1321,html-keyboard-response,incongruent,
14,long,,,,,,,0.0-17.0-2.54,,,,,,,1139848,,1322,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.55,,,,,"<div style=""font-size:60px;"">+</div>",,1140548,,1323,html-keyboard-response,,
14,long,small,True,,,,random,0.0-17.0-1.55,Small-visSmall/09_64.jpg,c,Big-visBig/15_29.jpg,440,"
            <img src=""Small-visSmall/09_64.jpg"" style=""margin-right: 50px""> 
            <img src=""Big-visBig/15_29.jpg"" style=""margin-left: 50px"">
            ",,1140989,,1324,html-keyboard-response,congruent,
14,long,,,,,,,0.0-17.0-2.55,,,,,,,1141890,,1325,html-keyboard-response,,
14,long,,,,,,,0.0-17.0-0.56,,,,,"<div style=""font-size:60px;"">+</div>",,1142591,,1326,html-keyboard-response,,
